her,3.906313658418696e-78,1
i,4.08380210865301e-64,1
with,4.734085135008464e-50,1
it,1.568757303548808e-43,1
this,8.542895193506771e-39,1
not,4.041222153971492e-38,1
confirmed,9.541844489358711e-35,1
be,5.769612795989566e-29,1
percent,1.3386748561950649e-25,1
are,1.458909108522203e-24,1
debate,2.238144930234901e-22,1
trump,3.367063563838777e-22,1
she,1.076058593440268e-21,1
press,1.2043797465872901e-21,1
announced,8.658894406445738e-20,1
truck,9.601638355290637e-20,1
they,8.195950285057296e-19,1
claim,5.340652816382742e-18,1
from,8.297074836019932e-18,1
has,6.547339859794356e-17,1
steve,2.712105290875068e-15,1
have,5.30196990314388e-15,1
12,7.360284681932338e-14,1
company,1.494466627205038e-13,1
no,1.6067576916666094e-13,1
by,1.6474384311976823e-13,1
separate,4.408057749112267e-13,1
purchase,2.966077822676405e-12,1
been,1.577372753479357e-11,1
laptop,5.45804692170517e-11,1
if,1.4447805474025107e-10,1
campaign,2.2133514100613454e-10,1
release,2.9682457366481213e-10,1
said,3.0146327051867507e-10,1
funeral,4.75466425934572e-10,1
half,6.195243657446604e-10,1
you,8.524021512442655e-10,1
film,1.1548540268929778e-09,1
than,2.011345669766613e-09,1
an,3.4096654393406132e-09,1
play,3.961612754193914e-09,1
also,5.4315602948359345e-09,1
all,1.1701487500392529e-08,1
universal,1.7702004042238e-08,1
google,2.2062469467264173e-08,1
march,2.5292304325301134e-08,1
shot,2.8815365920873528e-08,1
presidential,2.9663026156112875e-08,1
merry,2.986876283153666e-08,1
after,3.126606978820923e-08,1
nevada,3.476767253519335e-08,1
announce,4.155670941427514e-08,1
acquire,4.2284328992744315e-08,1
obama,5.338951070211972e-08,1
2015,8.102084620800931e-08,1
marking,9.339088497324194e-08,1
two,1.194276823921563e-07,1
voters,1.3843618673300322e-07,1
wished,1.4393873362578451e-07,1
ms,1.8946995340308316e-07,1
virginia,2.120500546181796e-07,1
federal,3.557016486187954e-07,1
gun,3.820784066002994e-07,1
out,4.1848303497711266e-07,1
authors,4.563282262711173e-07,1
policy,4.663505292309982e-07,1
now,5.81725285532045e-07,1
state,8.32247797181044e-07,1
senate,8.808018918386235e-07,1
republican,9.9434148208317e-07,1
coal,1.0778645567474082e-06,1
wednesday,1.1153013945106869e-06,1
flight,1.1618758925113763e-06,1
tesla,1.384319937442228e-06,1
gop,1.38653951669854e-06,1
york,1.456809093310382e-06,1
me,1.4960679087623034e-06,1
park,1.5238514072517813e-06,1
trumps,1.6956331172344196e-06,1
more,1.9283124914381417e-06,1
at,2.060658379854215e-06,1
cruz,2.0842709685299993e-06,1
while,2.09690071072572e-06,1
tuesday,3.5860224970869672e-06,1
them,3.6422455103651607e-06,1
removed,3.818096376342908e-06,1
think,3.818478460061688e-06,1
war,3.951609326601694e-06,1
app,4.266402470538537e-06,1
kind,4.474862844965034e-06,1
became,4.921438646713298e-06,1
referenced,5.240624983825409e-06,1
romney,6.345246128078352e-06,1
thats,6.761431569206107e-06,1
voting,7.093329211248196e-06,1
monday,9.177592847124083e-06,1
gang,9.797245589898281e-06,1
jersey,1.0006601452199399e-05,1
or,1.057854274724323e-05,1
o,1.885974711093511e-05,1
nominee,1.9222293701902906e-05,1
georgia,2.0310910154840526e-05,1
jobs,2.3811075798952943e-05,1
hank,2.5345504901060064e-05,1
