fake,2.7132884350971252e-42,-3
false,1.0032775018864764e-30,-1
denial,1.764605984146163e-28,-2
relieving,1.0314520252923259e-15,2
crude,2.8544874415199675e-11,-1
accidental,1.3574867324006586e-10,-2
wrong,3.838822956991124e-09,-2
illegal,1.1354494665071902e-08,-3
demonstration,2.8399311678118462e-08,-1
determined,4.8166073753610894e-08,2
tricked,2.9743481452435726e-07,-2
harassed,6.8313582041774e-07,-3
interests,2.165766404580329e-06,1
god,3.5036975951949496e-06,1
shocking,3.816179113008886e-06,-2
mistake,1.0167097812208065e-05,-2
corruption,1.0548123426407798e-05,-3
freedom,1.136295322261053e-05,2
clearly,1.1421959811541948e-05,1
ridiculous,1.4119601761323532e-05,-3
share,3.0836251401642296e-05,1
dirty,3.233947531708142e-05,-2
exclusive,5.172898803554758e-05,2
jealous,6.053343313949697e-05,-2
friendship,6.41861992337018e-05,2
harassing,6.92635197261444e-05,-3
ass,9.695572081108021e-05,-4
clear,0.00011143320824823383,1
fear,0.00011252172052253063,-2
defeat,0.00012897638046691375,-2
steal,0.00012897638046691375,-2
terrorist,0.00012951405436537956,-2
dead,0.00014418592090353338,-3
accusations,0.00019248292737406418,-2
strikes,0.0002017282144161176,-1
scandal,0.00028325782010315805,-3
shame,0.0003064006978684918,-2
criminal,0.0003337170419097876,-3
sexist,0.0003823408887174234,-2
rich,0.0005084300139295353,2
destroy,0.000753878020644944,-3
huge,0.0008635275913125961,1
sorry,0.0010347211279176994,-1
aboard,0.0011036977722163643,1
denied,0.001342551819905937,-2
myth,0.0017651256694243538,-1
robs,0.0017651256694243538,-2
cheating,0.0017770679321505456,-3
riot,0.0017770679321505456,-2
friend,0.001833680570763232,1
crash,0.002064075907296972,-2
arrested,0.002144228424687198,-3
blind,0.002588141102073676,-1
rape,0.002777888621931152,-4
admitted,0.0034311483421595006,-1
desperate,0.004566707026912076,-3
error,0.005631650116403815,-2
allegations,0.0056734981372644775,-2
murder,0.0056734981372644775,-2
loss,0.0056836888443470715,-3
shares,0.005958324418596233,1
death,0.006823654118280542,-2
admits,0.006968557029565605,-1
adopt,0.007243265597476758,1
nasty,0.007243265597476758,-3
resign,0.007243265597476758,-1
victim,0.007554052375702483,-3
suffered,0.008033823430699565,-2
jesus,0.008902381044452269,1
helping,0.009160842188105095,2
free,0.009200718074359304,1
weak,0.010345532645732384,-2
famous,0.0122571900809267,2
difficult,0.0125097184306919,-1
romance,0.013085321616224112,2
demands,0.0139118177178212,-1
safe,0.014040555957970864,1
furious,0.017128774186695585,-3
ignored,0.017128774186695585,-2
fired,0.018505612368674013,-2
corrupt,0.01928586975094232,-3
embarrassing,0.01928586975094232,-2
rebels,0.01928586975094232,-2
fighting,0.02043403629519198,-2
grants,0.02096470220400869,1
suicide,0.02096470220400869,-2
injury,0.023115296049201615,-2
loves,0.02361118343580221,3
welcome,0.02361118343580221,2
forget,0.02370347862202711,-1
shoot,0.02370347862202711,-1
shared,0.02947068761328185,1
rob,0.030672996921763698,-2
fortune,0.03244461670325429,2
poor,0.03508848395267835,-2
desire,0.03534224526954824,1
kill,0.03706987837798581,-3
protect,0.0381455037662529,1
thrilled,0.038658077789395395,5
shocked,0.03923940800176448,-2
suffering,0.03923940800176448,-2
slaves,0.03938934076850062,-3
cancer,0.03987302101441686,-1
hurt,0.04349224081810492,-2
excited,0.04537694172261589,3
worried,0.04537694172261589,-3
