source,4.498370409795662e-51,1
insider,1.6218052533886002e-48,1
fake,2.7132884350971252e-42,1
false,1.0032775018864764e-30,1
denial,1.764605984146163e-28,1
islam,2.597520982191113e-28,1
woods,1.8544235583190606e-27,1
their,1.9157975343831406e-26,1
debunking,4.323868423717437e-23,1
pipeline,4.800566007685566e-23,1
staged,1.1099665970432768e-22,1
reported,7.176273285814381e-22,1
claims,1.3447555732209206e-21,1
statement,3.3458892987152816e-21,1
website,1.5143919224703733e-19,1
brad,2.180936566610445e-19,1
snopes,2.549351048409402e-19,1
store,3.1486440666790913e-19,1
wants,8.064989492288565e-19,1
ny,2.2357608111722324e-18,1
comcast,2.6142822431161708e-18,1
debunked,2.202391151908081e-17,1
pr,1.2239367685569293e-16,1
selena,1.4871560695944424e-16,1
justin,1.7500735866443848e-16,1
shes,9.896836848399605e-16,1
issued,1.0587618190305798e-15,1
brian,1.7978046397945113e-15,1
journal,8.409672093042605e-15,1
originated,1.2155935920397005e-14,1
evidence,2.269274836310845e-14,1
scenes,3.151492573898061e-14,1
exclusively,4.7452532895677355e-14,1
star,7.275152133227056e-14,1
obvious,7.565654730304742e-14,1
media,1.560751368067245e-13,1
simply,2.239062044107979e-13,1
reporter,2.458749764687506e-13,1
fbi,2.555650168223954e-13,1
kanye,8.804768346588352e-13,1
muslim,9.3907216142817e-13,1
radar,1.8302257363056816e-12,1
president,1.9643256217086854e-12,1
robert,4.0771520479644905e-12,1
stated,6.198990017362349e-12,1
may,7.799014927658753e-12,1
paper,1.1197526834572958e-11,1
these,1.141565317844401e-11,1
report,1.3945304513525976e-11,1
offered,1.4000016088127082e-11,1
amazon,2.20982595785065e-11,1
explain,2.20982595785065e-11,1
stock,2.4355974229622106e-11,1
revealed,2.679359484064571e-11,1
offer,3.079030524434378e-11,1
jen,3.28568795971277e-11,1
sources,9.156876584699203e-11,1
hillary,1.094029581756809e-10,1
campus,1.4168324407139614e-10,1
nightly,1.4168324407139614e-10,1
al,1.6696533168806242e-10,1
open,1.8255745590531084e-10,1
call,1.97319597496159e-10,1
