insider,1.6218052533886002e-48,1
during,2.4076946446251688e-17,1
obvious,7.565654730304742e-14,1
report,1.3945304513525976e-11,1
offer,3.079030524434378e-11,1
in time,7.570495630195586e-11,1
secret,4.3646599038643243e-10,1
however,8.564173950859488e-10,1
dollar,3.6271951459206746e-09,1
illegal,1.1354494665071902e-08,1
guards,6.657077675045131e-08,1
sex,1.8381668105224673e-07,1
in order to,4.7536414200737663e-07,1
use,8.71901496911415e-07,1
should,1.1439644342002906e-06,1
shocking,3.816179113008886e-06,1
that is,6.5381151009765784e-06,1
mistake,1.0167097812208065e-05,1
freedom,1.136295322261053e-05,1
reveal,1.4119601761323532e-05,1
ridiculous,1.4119601761323532e-05,1
after all,2.408023232505054e-05,1
according to,2.9389760776363604e-05,1
deep,3.1911723511934764e-05,1
dirty,3.233947531708142e-05,1
nowadays,3.367067690511335e-05,1
regarding,4.474867640425299e-05,1
exclusive,5.172898803554758e-05,1
based on,5.2604667671283874e-05,1
jealous,6.053343313949697e-05,1
magic,6.053343313949697e-05,1
rather than,8.406307392339166e-05,1
in addition,0.00010108635157126714,1
clear,0.00011143320824823383,1
defeat,0.00012897638046691375,1
steal,0.00012897638046691375,1
terrorist,0.00012951405436537956,1
nevertheless,0.0001414822371284107,None
dead,0.00014418592090353338,1
plan,0.00020935048537590637,1
completely,0.00021280978316383866,1
documents,0.00023882076245378172,1
scandal,0.00028325782010315805,1
believe,0.00042614582712067795,1
in fact,0.0004883238760032211,1
accurate,0.0004947846231295488,1
rich,0.0005084300139295353,1
destroy,0.000753878020644944,1
beat,0.0008377737357809876,1
huge,0.0008635275913125961,1
private,0.0017031924120013144,1
anonymous,0.0017651256694243538,1
myth,0.0017651256694243538,1
tank,0.0017770679321505456,1
force,0.002080563483908783,1
results,0.002178756772913863,1
uncovered,0.0023169095816606387,1
in short,0.0023287682571194353,1
ultimate,0.002588141102073676,1
wet,0.002588141102073676,1
light,0.0031216915586930977,1
breaking,0.0032410283418985515,1
whether or not,0.0033588839099639384,1
in the past,0.003473451424323156,1
list,0.0035526906297546237,1
desperate,0.004566707026912076,1
lifetime,0.005454385641208634,1
sure,0.005602307624163602,1
murder,0.0056734981372644775,1
official,0.005884678585931327,1
as to,0.006050183399391013,1
need to,0.006240964197732645,1
death,0.006823654118280542,1
understand,0.0070432032983822656,1
adopt,0.007243265597476758,1
nasty,0.007243265597476758,1
moreover,0.007243265597476758,None
hot,0.007295706248942579,1
victim,0.007554052375702483,1
explains,0.008033823430699565,1
represents,0.008415173346195666,1
obviously,0.009075792385964955,1
free,0.009200718074359304,1
weak,0.010345532645732384,1
aids,0.0139118177178212,1
safe,0.014040555957970864,1
surprise,0.014040555957970864,1
provides,0.014336983910443071,1
believe that,0.01479846465550845,1
furious,0.017128774186695585,1
advice,0.018505612368674013,1
fired,0.018505612368674013,1
corrupt,0.01928586975094232,1
embarrassing,0.01928586975094232,1
grants,0.02096470220400869,1
immediately,0.022920583998865936,1
lying,0.02361118343580221,1
truth,0.0252420546814595,1
break,0.027347172541277512,1
it seems,0.027347172541277512,1
not only,0.030381128580930464,1
belief,0.03244461670325429,1
fortune,0.03244461670325429,1
poor,0.03508848395267835,1
desire,0.03534224526954824,1
irs,0.03534224526954824,1
kill,0.03706987837798581,1
waiting,0.03706987837798581,1
decide,0.03735700228268525,1
protect,0.0381455037662529,1
thrilled,0.038658077789395395,1
innocent,0.03966914524874848,1
excited,0.04537694172261589,1
ready,0.04709230272699144,1
of course,0.04831861043814313,1
